Epoch,Value
280,514.73
281,514.73
282,514.73
283,514.73
284,514.73
285,513.14
286,513.14
287,513.14
288,513.14
289,513.14
290,513.14
291,513.14
292,513.14
293,513.14
294,513.14
295,513.14
296,513.14
297,513.14
298,513.14
299,513.14
300,513.14
301,513.14
302,513.14
303,513.14
304,513.14
305,513.14
306,513.14
307,513.14
308,513.14
309,513.14
310,513.14
311,513.14
312,513.14
313,513.14
314,513.14
315,513.14
316,513.14
317,513.14
318,513.14
319,507.0
320,507.0
321,507.0
322,507.0
323,507.0
324,507.0
325,507.0
326,507.0
327,507.0
328,507.0
329,507.0
330,507.0
331,507.0
332,507.0
333,507.0
334,507.0
335,507.0
336,507.0
337,507.0
338,507.0
339,507.0
340,507.0
341,507.0
342,507.0
343,507.0
344,507.0
345,507.0
346,507.0
347,507.0
348,507.0
349,507.0
350,507.0
351,507.0
352,507.0
353,507.0
354,507.0
355,507.0
356,507.0
357,507.0
358,507.0
359,507.0
360,507.0
361,507.0
362,507.0
363,507.0
364,507.0
365,507.0
366,507.0
367,507.0
368,507.0
369,507.0
370,507.0
371,507.0
372,507.0
373,507.0
374,507.0
375,507.0
376,507.0
377,507.0
378,507.0
379,507.0
380,507.0
381,507.0
382,507.0
383,507.0
384,507.0
385,507.0
386,507.0
387,507.0
388,507.0
389,507.0
390,507.0
391,507.0
392,507.0
393,507.0
394,507.0
395,507.0
396,507.0
397,507.0
398,507.0
399,507.0
400,507.0
401,507.0
402,507.0
403,507.0
404,507.0
405,507.0
406,507.0
407,507.0
408,507.0
409,507.0
410,507.0
411,507.0
412,507.0
413,507.0
414,507.0
415,507.0
416,507.0
417,507.0
418,507.0
419,507.0
420,507.0
421,507.0
422,507.0
423,507.0
424,507.0
425,507.0
426,507.0
427,507.0
428,507.0
429,507.0
430,507.0
431,507.0
432,507.0
433,507.0
434,507.0
435,507.0
436,507.0
437,507.0
438,507.0
439,507.0
440,507.0
441,507.0
442,507.0
443,507.0
444,507.0
445,507.0
446,507.0
447,507.0
448,507.0
449,507.0
450,507.0
451,507.0
452,507.0
453,507.0
454,507.0
455,507.0
456,507.0
457,507.0
458,507.0
459,502.63
460,502.63
461,502.63
462,502.63
463,502.63
464,502.63
465,502.63
466,502.63
467,502.63
468,502.63
469,502.63
470,502.63
471,502.63
472,502.63
473,502.63
474,502.63
475,502.63
476,502.63
477,502.63
478,502.63
479,502.63
480,502.63
481,502.63
482,502.63
483,502.63
484,494.73
485,494.73
486,494.73
487,494.73
488,494.73
489,494.73
490,494.73
491,494.73
492,494.73
493,494.73
494,494.73
495,494.73
496,494.73
497,494.73
498,494.73
499,494.73
500,494.73
501,494.73
502,494.73
503,494.73
504,494.73
505,494.73
506,494.73
507,494.73
508,494.73
509,494.73
510,494.73
511,494.73
512,494.73
513,494.73
514,494.73
515,494.73
516,494.73
517,494.73
518,494.73
519,494.73
520,494.73
521,494.73
522,494.73
523,494.73
524,494.73
525,494.73
526,494.73
527,494.73
528,494.73
529,494.73
530,494.73
531,494.73
532,494.73
533,494.73
534,494.73
535,494.73
536,494.73
537,494.73
538,494.73
539,494.73
540,494.73
541,494.73
542,494.73
543,494.73
544,494.73
545,494.73
546,494.73
547,494.73
548,494.73
549,494.73
550,494.73
551,494.73
552,494.73
553,494.73
554,494.73
555,494.73
556,494.73
557,494.73
558,494.73
559,494.73
560,494.73
561,494.73
562,494.73
563,494.73
564,494.73
565,494.73
566,494.73
567,494.73
568,494.73
569,494.73
570,494.73
571,494.73
572,494.73
573,494.73
574,494.73
575,494.73
576,494.73
577,494.73
578,494.73
579,494.73
580,494.73
581,494.73
582,494.73
583,494.73
584,494.73
585,494.73
586,494.73
587,494.73
588,494.73
589,494.73
590,494.73
591,494.73
592,494.73
593,494.73
594,494.73
595,494.73
596,494.73
597,494.73
598,494.73
599,494.73
600,494.73
601,494.73
602,494.73
603,494.73
604,494.73
605,494.73
606,494.73
607,494.73
608,494.73
609,494.73
610,494.73
611,494.73
612,494.73
613,494.73
614,494.73
615,494.73
616,494.73
617,494.73
618,494.73
619,494.73
620,494.73
621,494.73
622,494.73
623,494.73
624,494.73
625,494.73
626,494.73
627,494.73
628,494.73
629,494.73
630,494.73
631,494.73
632,494.73
633,494.73
634,494.73
635,494.73
636,494.73
637,494.73
638,494.73
639,494.73
640,494.73
641,494.73
642,494.73
643,494.73
644,494.73
645,494.73
646,494.73
647,494.73
648,494.73
649,494.73
650,494.73
651,494.73
652,494.73
653,494.73
654,494.73
655,494.73
656,494.73
657,494.73
658,494.73
659,494.73
660,494.73
661,494.73
662,494.73
663,494.73
664,494.73
665,494.73
666,494.73
667,494.73
668,494.73
669,494.73
670,494.73
671,494.73
672,494.73
673,494.73
674,494.73
675,494.73
676,494.73
677,494.73
678,494.73
679,494.73
680,494.73
681,494.73
682,494.73
683,494.73
684,494.73
685,494.73
686,494.73
687,494.73
688,494.73
689,494.73
690,494.73
691,494.73
692,494.73
693,494.73
694,494.73
695,494.73
696,494.73
697,494.73
698,494.73
699,494.73
700,494.73
701,494.73
702,494.73
703,494.73
704,494.73
705,494.73
706,494.73
707,494.73
708,494.73
709,494.73
710,494.73
711,494.73
712,494.73
713,494.73
714,494.73
715,494.73
716,494.73
717,494.73
718,494.73
719,494.73
720,494.73
721,494.73
722,494.73
723,494.73
724,494.73
725,494.73
726,494.73
727,494.73
728,494.73
729,494.73
730,494.73
731,494.73
732,494.73
733,494.73
734,494.73
735,494.73
736,494.73
737,494.73
738,494.73
739,494.73
740,494.73
741,494.73
742,494.73
743,494.73
744,494.73
745,494.73
746,494.73
747,494.73
748,494.73
749,494.73
750,494.73
751,494.73
752,494.73
753,494.73
754,494.73
755,494.73
756,494.73
757,494.73
758,494.73
759,494.73
760,494.73
761,494.73
762,494.73
763,494.73
764,494.73
765,494.73
766,494.73
767,494.73
768,494.73
769,494.73
770,494.73
771,494.73
772,494.73
773,494.73
774,494.73
775,494.73
776,494.73
777,494.73
778,494.73
779,494.73
780,494.73
781,494.73
782,494.73
783,494.73
784,494.73
785,494.73
786,494.73
787,494.73
788,494.73
789,494.73
790,494.73
791,494.73
792,494.73
793,494.73
794,494.73
795,494.73
796,494.73
797,494.73
798,494.73
799,494.73
800,494.73
801,494.73
802,494.73
803,494.73
804,494.73
805,494.73
806,494.73
807,494.73
808,494.73
809,494.73
810,494.73
811,494.73
812,494.73
813,494.73
814,494.73
815,494.73
816,494.73
817,494.73
818,494.73
819,494.73
820,494.73
821,494.73
822,494.73
823,494.73
824,494.73
825,494.73
826,494.73
827,494.73
828,494.73
829,494.73
830,494.73
831,494.73
832,494.73
833,494.73
834,494.73
835,494.73
836,494.73
837,494.73
838,494.73
839,494.73
840,494.73
841,494.73
842,494.73
843,494.73
844,494.73
845,494.73
846,494.73
847,494.73
848,494.73
849,494.73
850,494.73
851,494.73
852,494.73
853,494.73
854,494.73
855,494.73
856,494.73
857,494.73
858,494.73
859,494.73
860,494.73
861,494.73
862,494.73
863,494.73
864,494.73
865,494.73
866,494.73
867,494.73
868,494.73
869,494.73
870,494.73
871,494.73
872,494.73
873,494.73
874,494.73
875,494.73
876,494.73
877,494.73
878,494.73
879,494.73
880,494.73
881,494.73
882,494.73
883,494.73
884,494.73
885,494.73
886,494.73
887,494.73
888,494.73
889,494.73
890,494.73
891,494.73
892,494.73
893,494.73
894,494.73
895,494.73
896,494.73
897,494.73
898,494.73
899,494.73
900,494.73
901,494.73
902,494.73
903,494.73
904,494.73
905,494.73
906,494.73
907,494.73
908,494.73
909,494.73
910,494.73
911,494.73
912,494.73
913,494.73
914,494.73
915,494.73
916,494.73
917,494.73
918,494.73
919,494.73
920,494.73
921,494.73
922,494.73
923,494.73
924,494.73
925,494.73
926,494.73
927,494.73
928,494.73
929,494.73
930,494.73
931,494.73
932,494.73
933,494.73
934,494.73
935,494.73
936,494.73
937,494.73
938,494.73
939,494.73
940,494.73
941,494.73
942,494.73
943,494.73
944,494.73
945,494.73
946,494.73
947,494.73
948,494.73
949,494.73
950,494.73
951,494.73
952,494.73
953,494.73
954,494.73
955,494.73
956,494.73
957,494.73
958,494.73
959,494.73
960,494.73
961,494.73
962,494.73
963,494.73
964,494.73
965,494.73
966,494.73
967,494.73
968,494.73
969,494.73
970,494.73
971,494.73
972,494.73
973,494.73
974,494.73
975,494.73
976,494.73
977,494.73
978,494.73
979,494.73
980,494.73
981,494.73
982,494.73
983,494.73
984,494.73
985,494.73
986,494.73
987,494.73
988,494.73
989,494.73
990,494.73
991,494.73
992,494.73
993,494.73
994,494.73
995,494.73
996,494.73
997,494.73
998,494.73
999,494.73
1000,494.73
1001,494.73
1002,494.73
1003,494.73
1004,494.73
1005,494.73
1006,494.73
1007,494.73
1008,494.73
1009,494.73
1010,494.73
1011,494.73
1012,494.73
1013,494.73
1014,494.73
1015,494.73
1016,494.73
1017,494.73
1018,494.73
1019,494.73
1020,494.73
1021,494.73
1022,494.73
1023,494.73
1024,494.73
1025,494.73
1026,494.73
1027,494.73
1028,494.73
1029,494.73
1030,494.73
1031,494.73
1032,494.73
1033,494.73
1034,494.73
1035,494.73
1036,494.73
1037,494.73
1038,494.73
1039,494.73
1040,494.73
1041,494.73
1042,494.73
1043,494.73
1044,494.73
1045,494.73
1046,494.73
1047,494.73
1048,494.73
1049,494.73
1050,494.73
1051,494.73
1052,494.73
1053,494.73
1054,494.73
1055,494.73
1056,494.73
1057,494.73
1058,494.73
1059,494.73
1060,494.73
1061,494.73
1062,494.73
1063,494.73
1064,494.73
1065,494.73
1066,494.73
1067,494.73
1068,494.73
1069,494.73
1070,494.73
1071,494.73
1072,494.73
1073,494.73
1074,494.73
1075,494.73
1076,494.73
1077,494.73
1078,494.73
1079,494.73
1080,494.73
1081,494.73
1082,494.73
1083,494.73
1084,494.73
1085,494.73
1086,494.73
1087,494.73
1088,494.73
1089,494.73
1090,494.73
1091,494.73
1092,494.73
1093,494.73
1094,494.73
1095,494.73
1096,494.73
1097,494.73
1098,494.73
1099,494.73
1100,494.73
1101,494.73
1102,494.73
1103,494.73
1104,494.73
1105,494.73
1106,494.73
1107,494.73
1108,494.73
1109,494.73
1110,494.73
1111,494.73
1112,494.73
1113,494.73
1114,494.73
1115,494.73
1116,494.73
1117,494.73
1118,494.73
1119,494.73
1120,494.73
1121,494.73
1122,494.73
1123,494.73
1124,494.73
1125,494.73
1126,494.73
1127,494.73
1128,494.73
1129,494.73
1130,494.73
1131,494.73
1132,494.73
1133,494.73
1134,494.73
1135,494.73
1136,494.73
1137,494.73
1138,494.73
1139,494.73
1140,494.73
1141,494.73
1142,494.73
1143,494.73
1144,494.73
1145,494.73
1146,494.73
1147,494.73
1148,494.73
1149,494.73
1150,494.73
1151,494.73
1152,494.73
1153,494.73
1154,494.73
1155,494.73
1156,494.73
1157,494.73
1158,494.73
1159,494.73
1160,494.73
1161,494.73
1162,494.73
1163,494.73
1164,494.73
1165,494.73
1166,494.73
1167,494.73
1168,494.73
1169,494.73
1170,494.73
1171,494.73
1172,494.73
1173,494.73
1174,494.73
1175,494.73
1176,494.73
1177,494.73
1178,494.73
1179,494.73
1180,494.73
1181,494.73
1182,494.73
1183,494.73
1184,494.73
1185,494.73
1186,494.73
1187,494.73
1188,494.73
1189,494.73
1190,494.73
1191,494.73
1192,494.73
1193,494.73
1194,494.73
1195,494.73
1196,494.73
1197,494.73
1198,494.73
1199,494.73
1200,494.73
1201,494.73
1202,494.73
1203,494.73
1204,494.73
1205,494.73
1206,494.73
1207,494.73
1208,494.73
1209,494.73
1210,494.73
1211,494.73
1212,494.73
1213,494.73
1214,494.73
1215,494.73
1216,494.73
1217,494.73
1218,494.73
1219,494.73
1220,494.73
1221,494.73
1222,494.73
1223,494.73
1224,494.73
1225,494.73
1226,494.73
1227,494.73
1228,494.73
1229,494.73
1230,494.73
1231,494.73
1232,494.73
1233,494.73
1234,494.73
1235,494.73
1236,494.73
1237,494.73
1238,494.73
1239,494.73
1240,494.73
1241,494.73
1242,494.73
1243,494.73
1244,494.73
1245,494.73
1246,494.73
1247,494.73
1248,494.73
1249,494.73
1250,494.73
1251,494.73
1252,494.73
1253,494.73
1254,494.73
1255,494.73
1256,494.73
1257,494.73
1258,494.73
1259,494.73
1260,494.73
1261,494.73
1262,494.73
1263,494.73
1264,494.73
1265,494.73
1266,492.21
1267,492.21
1268,492.21
1269,492.21
1270,492.21
1271,492.21
1272,492.21
1273,492.21
1274,492.21
1275,492.21
1276,492.21
1277,492.21
1278,492.21
1279,492.21
1280,492.21
1281,492.21
1282,492.21
1283,492.21
1284,492.21
1285,492.21
1286,492.21
1287,492.21
1288,492.21
1289,492.21
1290,492.21
1291,492.21
1292,492.21
1293,492.21
1294,492.21
1295,492.21
1296,492.21
1297,492.21
1298,492.21
1299,492.21
1300,492.21
1301,492.21
1302,492.21
1303,492.21
1304,492.21
1305,492.21
1306,492.21
1307,492.21
1308,492.21
1309,492.21
1310,492.21
1311,492.21
1312,492.21
1313,492.21
1314,492.21
1315,492.21
1316,492.21
1317,492.21
1318,492.21
1319,492.21
1320,492.21
1321,492.21
1322,492.21
1323,492.21
1324,492.21
1325,492.21
1326,492.21
1327,492.21
1328,492.21
1329,492.21
1330,492.21
1331,492.21
1332,492.21
1333,492.21
1334,492.21
1335,492.21
1336,492.21
1337,492.21
1338,492.21
1339,492.21
1340,492.21
1341,492.21
1342,492.21
1343,492.21
1344,492.21
1345,492.21
1346,492.21
1347,492.21
1348,492.21
1349,492.21
1350,492.21
1351,492.21
1352,492.21
1353,492.21
1354,492.21
1355,492.21
1356,492.21
1357,492.21
1358,492.21
1359,492.21
1360,492.21
1361,492.21
1362,492.21
1363,492.21
1364,492.21
1365,492.21
1366,492.21
1367,492.21
1368,492.21
1369,492.21
1370,492.21
1371,492.21
1372,492.21
1373,492.21
1374,492.21
1375,492.21
1376,492.21
1377,492.21
1378,492.21
1379,492.21
1380,492.21
1381,492.21
1382,492.21
1383,492.21
1384,492.21
1385,492.21
1386,492.21
1387,492.21
1388,492.21
1389,492.21
1390,492.21
1391,492.21
1392,492.21
1393,492.21
1394,492.21
1395,492.21
1396,492.21
1397,492.21
1398,492.21
1399,492.21
1400,492.21
1401,492.21
1402,492.21
1403,492.21
1404,492.21
1405,492.21
1406,492.21
1407,492.21
1408,492.21
1409,492.21
1410,492.21
1411,492.21
1412,492.21
1413,492.21
1414,492.21
1415,492.21
1416,492.21
1417,492.21
1418,492.21
1419,492.21
1420,492.21
1421,492.21
1422,492.21
1423,492.21
1424,492.21
1425,492.21
1426,492.21
1427,492.21
1428,492.21
1429,492.21
1430,492.21
1431,492.21
1432,492.21
1433,492.21
1434,492.21
1435,492.21
1436,492.21
1437,492.21
1438,492.21
1439,492.21
1440,492.21
1441,492.21
1442,492.21
1443,492.21
1444,492.21
1445,492.21
1446,492.21
1447,492.21
1448,492.21
1449,492.21
1450,492.21
1451,492.21
1452,492.21
1453,492.21
1454,492.21
1455,492.21
1456,492.21
1457,492.21
1458,492.21
1459,492.21
1460,492.21
1461,492.21
1462,492.21
1463,492.21
1464,492.21
1465,492.21
1466,492.21
1467,492.21
1468,492.21
1469,492.21
1470,492.21
1471,492.21
1472,492.21
1473,492.21
1474,492.21
1475,492.21
1476,492.21
1477,492.21
1478,492.21
1479,492.21
1480,492.21
1481,492.21
1482,492.21
1483,492.21
1484,492.21
1485,492.21
1486,492.21
1487,492.21
1488,492.21
1489,492.21
1490,492.21
1491,492.21
1492,492.21
1493,492.21
1494,492.21
1495,492.21
1496,492.21
1497,492.21
1498,492.21
1499,492.21
1500,492.21
1501,492.21
1502,492.21
1503,492.21
1504,492.21
1505,492.21
1506,492.21
1507,492.21
1508,492.21
1509,492.21
1510,492.21
1511,492.21
1512,492.21
1513,492.21
1514,492.21
1515,492.21
1516,492.21
1517,492.21
1518,492.21
1519,492.21
1520,492.21
1521,492.21
1522,492.21
1523,492.21
1524,492.21
1525,492.21
1526,492.21
1527,492.21
1528,492.21
1529,492.21
1530,492.21
1531,492.21
1532,492.21
1533,492.21
1534,492.21
1535,492.21
1536,492.21
1537,492.21
1538,492.21
1539,492.21
1540,492.21
1541,492.21
1542,492.21
1543,492.21
1544,492.21
1545,492.21
1546,492.21
1547,492.21
1548,492.21
1549,492.21
1550,492.21
1551,492.21
1552,492.21
1553,492.21
1554,492.21
1555,492.21
1556,492.21
1557,492.21
1558,492.21
1559,492.21
1560,492.21
1561,492.21
1562,492.21
1563,492.21
1564,492.21
1565,492.21
1566,492.21
1567,492.21
1568,492.21
1569,492.21
1570,492.21
1571,492.21
1572,492.21
1573,492.21
1574,492.21
1575,492.21
1576,492.21
1577,492.21
1578,492.21
1579,492.21
1580,492.21
1581,492.21
1582,492.21
1583,492.21
1584,492.21
1585,492.21
1586,492.21
1587,492.21
1588,492.21
1589,492.21
1590,492.21
1591,492.21
1592,492.21
1593,492.21
1594,492.21
1595,492.21
1596,492.21
1597,492.21
1598,492.21
1599,492.21
1600,492.21
1601,492.21
1602,492.21
1603,492.21
1604,492.21
1605,492.21
1606,492.21
1607,492.21
1608,492.21
1609,492.21
1610,492.21
1611,492.21
1612,492.21
1613,492.21
1614,492.21
1615,492.21
1616,492.21
1617,492.21
1618,492.21
1619,492.21
1620,492.21
1621,492.21
1622,492.21
1623,492.21
1624,492.21
1625,492.21
1626,492.21
1627,492.21
1628,492.21
1629,492.21
1630,492.21
1631,492.21
1632,492.21
1633,492.21
1634,492.21
1635,492.21
1636,492.21
1637,492.21
1638,492.21
1639,492.21
1640,492.21
1641,492.21
1642,492.21
1643,492.21
1644,492.21
1645,492.21
1646,492.21
1647,492.21
1648,492.21
1649,492.21
1650,492.21
1651,492.21
1652,492.21
1653,492.21
1654,492.21
1655,492.21
1656,492.21
1657,492.21
1658,492.21
1659,492.21
1660,492.21
1661,492.21
1662,492.21
1663,492.21
1664,492.21
1665,492.21
1666,492.21
1667,492.21
1668,492.21
1669,492.21
1670,492.21
1671,492.21
1672,492.21
1673,492.21
1674,492.21
1675,492.21
1676,492.21
1677,492.21
1678,492.21
1679,492.21
1680,492.21
1681,492.21
1682,492.21
1683,492.21
1684,492.21
1685,492.21
1686,492.21
1687,492.21
1688,492.21
1689,492.21
1690,492.21
1691,492.21
1692,492.21
1693,492.21
1694,492.21
1695,492.21
1696,492.21
1697,492.21
1698,492.21
1699,492.21
1700,492.21
1701,492.21
1702,492.21
1703,492.21
1704,492.21
1705,492.21
1706,492.21
1707,492.21
1708,492.21
1709,492.21
1710,492.21
1711,492.21
1712,492.21
1713,492.21
1714,492.21
1715,492.21
1716,492.21
1717,492.21
1718,492.21
1719,492.21
1720,492.21
1721,492.21
1722,492.21
1723,492.21
1724,492.21
1725,492.21
1726,492.21
1727,492.21
1728,492.21
1729,492.21
1730,492.21
1731,492.21
1732,492.21
1733,492.21
1734,492.21
1735,492.21
1736,492.21
1737,492.21
1738,492.21
1739,492.21
1740,492.21
1741,492.21
1742,492.21
1743,492.21
1744,492.21
1745,492.21
1746,492.21
1747,492.21
1748,492.21
1749,492.21
1750,492.21
1751,492.21
1752,492.21
1753,492.21
1754,492.21
1755,492.21
1756,492.21
1757,492.21
1758,492.21
1759,492.21
1760,492.21
1761,492.21
1762,492.21
1763,492.21
1764,492.21
1765,492.21
1766,492.21
1767,492.21
1768,492.21
1769,492.21
1770,492.21
1771,492.21
1772,492.21
1773,492.21
1774,492.21
1775,492.21
1776,492.21
1777,492.21
1778,492.21
1779,492.21
1780,492.21
1781,492.21
1782,492.21
1783,492.21
1784,492.21
1785,492.21
1786,492.21
1787,492.21
1788,492.21
1789,492.21
1790,492.21
1791,492.21
1792,492.21
1793,492.21
1794,492.21
1795,492.21
1796,492.21
1797,492.21
1798,492.21
1799,492.21
1800,492.21
1801,492.21
1802,492.21
1803,492.21
1804,492.21
1805,492.21
1806,492.21
1807,492.21
1808,492.21
1809,492.21
1810,492.21
1811,492.21
1812,492.21
1813,492.21
1814,492.21
1815,492.21
1816,492.21
1817,492.21
1818,492.21
1819,492.21
1820,492.21
1821,492.21
1822,492.21
1823,492.21
1824,492.21
1825,492.21
1826,492.21
1827,492.21
1828,492.21
1829,492.21
1830,492.21
1831,492.21
1832,492.21
1833,492.21
1834,492.21
1835,492.21
1836,492.21
1837,492.21
1838,492.21
1839,492.21
1840,492.21
1841,492.21
1842,492.21
1843,492.21
1844,492.21
1845,492.21
1846,492.21
1847,492.21
1848,492.21
1849,492.21
1850,492.21
1851,492.21
1852,492.21
1853,492.21
1854,492.21
1855,492.21
1856,492.21
1857,492.21
1858,492.21
1859,492.21
1860,492.21
1861,492.21
1862,492.21
1863,492.21
1864,492.21
1865,492.21
1866,492.21
1867,492.21
1868,492.21
1869,492.21
1870,492.21
1871,492.21
1872,492.21
1873,492.21
1874,492.21
1875,492.21
1876,492.21
1877,492.21
1878,492.21
1879,492.21
1880,492.21
1881,492.21
1882,492.21
1883,492.21
1884,492.21
1885,492.21
1886,492.21
1887,492.21
1888,492.21
1889,492.21
1890,492.21
1891,492.21
1892,492.21
1893,492.21
1894,492.21
1895,492.21
1896,492.21
1897,492.21
1898,492.21
1899,492.21
1900,492.21
1901,492.21
1902,492.21
1903,492.21
1904,492.21
1905,492.21
1906,492.21
1907,492.21
1908,492.21
1909,492.21
1910,492.21
1911,492.21
1912,492.21
1913,492.21
1914,492.21
1915,492.21
1916,492.21
1917,492.21
1918,492.21
1919,492.21
1920,492.21
1921,492.21
1922,492.21
1923,492.21
1924,492.21
1925,492.21
1926,492.21
1927,492.21
1928,492.21
1929,492.21
1930,492.21
1931,492.21
1932,492.21
1933,492.21
1934,492.21
1935,492.21
1936,492.21
1937,492.21
1938,492.21
1939,492.21
1940,492.21
1941,492.21
1942,492.21
1943,492.21
1944,492.21
1945,492.21
1946,492.21
1947,492.21
1948,492.21
1949,492.21
1950,492.21
1951,492.21
1952,492.21
1953,492.21
1954,492.21
1955,492.21
1956,492.21
1957,492.21
1958,492.21
1959,492.21
1960,492.21
1961,492.21
1962,492.21
1963,492.21
1964,492.21
1965,492.21
1966,492.21
1967,492.21
1968,492.21
1969,492.21
1970,492.21
1971,492.21
1972,492.21
1973,492.21
1974,492.21
1975,492.21
1976,492.21
1977,492.21
1978,492.21
1979,492.21
1980,492.21
1981,492.21
1982,492.21
1983,492.21
1984,492.21
1985,492.21
1986,492.21
1987,492.21
1988,492.21
1989,492.21
1990,492.21
1991,492.21
1992,492.21
1993,492.21
1994,492.21
1995,492.21
1996,492.21
1997,492.21
1998,492.21
1999,492.21
2000,492.21
2001,492.21
2002,492.21
2003,492.21
2004,492.21
2005,492.21
2006,492.21
2007,492.21
2008,492.21
2009,492.21
2010,492.21
2011,492.21
2012,492.21
2013,492.21
2014,492.21
2015,492.21
2016,492.21
2017,492.21
2018,492.21
2019,492.21
2020,492.21
2021,492.21
2022,492.21
2023,492.21
2024,492.21
2025,492.21
2026,492.21
2027,492.21
2028,492.21
2029,492.21
2030,492.21
2031,492.21
2032,492.21
2033,492.21
2034,492.21
2035,492.21
2036,492.21
2037,492.21
2038,492.21
2039,492.21
2040,492.21
2041,492.21
2042,492.21
2043,492.21
2044,492.21
2045,492.21
2046,492.21
2047,492.21
2048,492.21
2049,492.21
2050,492.21
2051,492.21
2052,492.21
2053,492.21
2054,492.21
2055,492.21
2056,492.21
2057,492.21
2058,492.21
2059,492.21
2060,492.21
2061,492.21
2062,492.21
2063,492.21
2064,492.21
2065,492.21
2066,492.21
2067,492.21
2068,492.21
2069,492.21
2070,492.21
2071,492.21
2072,492.21
2073,492.21
2074,492.21
2075,492.21
2076,492.21
2077,492.21
2078,492.21
2079,492.21
2080,492.21
2081,492.21
2082,492.21
2083,492.21
2084,492.21
2085,492.21
2086,492.21
2087,492.21
2088,492.21
2089,492.21
2090,492.21
2091,492.21
2092,492.21
2093,492.21
2094,492.21
2095,492.21
2096,492.21
2097,492.21
2098,492.21
2099,492.21
2100,492.21
2101,492.21
2102,492.21
2103,492.21
2104,492.21
2105,492.21
2106,492.21
2107,492.21
2108,492.21
2109,492.21
2110,492.21
2111,492.21
2112,492.21
2113,492.21
2114,492.21
2115,492.21
2116,492.21
2117,492.21
2118,492.21
2119,492.21
2120,492.21
2121,492.21
2122,492.21
2123,492.21
2124,492.21
2125,492.21
2126,492.21
2127,492.21
2128,492.21
2129,492.21
2130,492.21
2131,492.21
2132,492.21
2133,492.21
2134,492.21
2135,492.21
2136,492.21
2137,492.21
2138,492.21
2139,492.21
